,time,x,y,z,v_x,v_y,v_z
263,72.533379689719,-6.947522310700393e-12,-153.42257246045432,20407.294880455433,-1.2657920228510383e-13,-1.5817549540929619,-36.05917380308026
264,73.35094306925093,-7.050822137946281e-12,-155.92364466138773,20374.71397899444,-1.2599863402465252e-13,-1.5616555061410369,-43.595540247714176
265,74.28269135926051,-7.167792202005546e-12,-158.74954879958048,20330.15789277041,-1.2502810395250362e-13,-1.5345671903869367,-51.98244819399255
266,75.31645125047089,-7.296399057345663e-12,-161.84903918482257,20271.722880391037,-1.2359095965244897e-13,-1.4996670206842415,-60.99189247189073
267,76.4379714989181,-7.433954516225659e-12,-165.16259333543167,20198.009982350646,-1.2162567425355208e-13,-1.4565425457214936,-70.36136436861185
268,77.63352717075236,-7.577962277134092e-12,-168.631336025089,20108.159723087192,-1.1910670497912835e-13,-1.4051946192224243,-79.82684798075616
269,78.89141115358537,-8.836270008467466e-12,-172.20239337674764,20001.799043713527,-1.1107969815456313e-13,-1.3459911326675384,-89.14483262539335
270,80.19593266498364,-7.875040507442449e-12,-175.81325307103438,19879.589839487388,-1.1243359439940838e-13,-1.27997346843308,-98.0618702203671
271,81.54759070947789,-8.024308337114742e-12,-179.4481890026086,19741.25397396074,-1.0834005592520652e-13,-1.2076659296083783,-106.45693700881381
272,82.942861264062,-8.17241749056451e-12,-183.08082648034247,19587.191122709126,-1.0379767383053104e-13,-1.1300351067122052,-114.19378070596157
273,84.3788302703135,-8.318009560703815e-12,-186.68789326270473,19418.069969586275,-9.88662665314942e-14,-1.0482265026986273,-121.16116980006097
274,85.85403579731383,-8.460031582312962e-12,-190.25153090640504,19234.671376934293,-9.361617895093046e-14,-0.9634536207477385,-127.27922697318472
275,87.36848103115717,-8.597717195741187e-12,-193.75908672030107,19037.808192135417,-8.812331558954222e-14,-0.876938310320461,-132.498002291215
276,88.92353224046015,-8.730443962736343e-12,-197.2024985400858,18828.269386992368,-8.24629994249743e-14,-0.7898690710253637,-136.79430635406865
277,90.5218673697343,-8.857698022308211e-12,-200.57773981904057,18606.772157649804,-7.670763131825778e-14,-0.7033684910622419,-140.1681191411935
278,92.16750823882613,-9.99922637345378e-12,-203.8843989816073,18373.916522708307,-6.301061681354363e-14,-0.6184680467948959,-142.6388305042749
279,93.86594406919109,-9.09480441403901e-12,-207.12538866771047,18130.13995030698,-6.518926750279833e-14,-0.5360902587688943,-144.24138628168245
280,95.6243584590377,-9.204534322906534e-12,-210.3067809661801,17875.669660232685,-5.95512910345933e-14,-0.45703830063744255,-145.02241618644757
281,97.45198923078965,-9.308368440039913e-12,-213.4377873146815,17610.468703465358,-5.406378679274157e-14,-0.38199271590557493,-145.03643042134425
282,99.36068196269035,-1.0368772303183782e-11,-216.5309368530285,17334.16859424878,-4.0758443944559225e-14,-0.31151435693183527,-144.3421445295759
283,101.36573067265645,-1.0445523565535112e-11,-219.60252594354944,17045.97853843328,-3.577237781706453e-14,-0.246053048890013,-142.99893011405263
284,103.48726140789257,-9.586839919417671e-12,-222.6735997947515,16744.541715162213,-3.890889739945761e-14,-0.18595911162624712,-141.06322511134871
285,105.75263082025825,-9.669836706317266e-12,-225.77188972939706,16427.686789250813,-3.438872138020335e-14,-0.13149670988780082,-138.58440702966908
286,108.20091898401773,-1.0642219490069023e-11,-228.93568242263925,16091.957114394865,-2.2635680452128812e-14,-0.08285850895433056,-135.59898748731112
287,110.89236773669141,-9.824706191363151e-12,-232.22222863692798,15731.606286689546,-2.623144275781351e-14,-0.04018173067710684,-132.1201305613483
288,113.93185286327534,-9.898725797996776e-12,-235.7290465289458,15336.064342585085,-2.2577780959866003e-14,-0.003568874725631499,-128.1129474914429
289,117.54481383527158,-1.0800272591543033e-11,-239.6634692475347,14881.663487211843,-1.2290094980471863e-14,0.026857419329965992,-123.41531649205
290,122.46866239353946,-1.0059475328612101e-11,-244.7006215220861,14289.052542475247,-1.5655439614739352e-14,0.0504102877865249,-117.33403492789749
291,130.50278485475442,-1.0170205131825134e-11,-252.34145601835934,13382.782925250309,-1.2016981970040176e-14,0.05598164474840506,-108.45771176908166
292,134.4901789717766,-1.0216455263295032e-11,-255.93910393933749,12958.166985125967,-1.1239767477221366e-14,0.05906695104925741,-104.53504745959026
293,138.1103241372693,-1.0256315023436596e-11,-259.0920542145515,12585.72576313747,-1.0730011556122898e-14,0.06027858249977325,-101.22595248077104
294,141.76849471704483,-1.0294533355927189e-11,-262.1787850506164,12221.129421402076,-1.0299235559024237e-14,0.05960216026793019,-98.10405036813536
295,145.4809009425034,-1.0332185344029336e-11,-265.2182545262929,11862.414466198336,-9.926822545681382e-15,0.057665666573199714,-95.14243282883787
296,149.20457600350758,-1.0368529455946286e-11,-268.1793127825961,11513.297613393112,-9.598616315340222e-15,0.05510331757045528,-92.3605697446595
297,152.91166485892003,-1.0403689582264398e-11,-271.0443336444699,11175.704558067811,-9.306846939411316e-15,0.05233864908435315,-89.76069457873534
298,154.39318865087174,-1.0417396826953022e-11,-272.1668073575497,11043.432890812466,-9.198047022000382e-15,0.05253737169695627,-88.76534046808997
299,154.99276032985037,-1.1032987427143384e-11,-272.61689690650996,10990.318589166445,-4.2491353342818545e-15,0.052802297528101394,-88.37063479294052
300,155.592332008829,-1.0428117157360373e-11,-273.0645114902396,10937.437492232088,-9.112155299929579e-15,0.05304362766615167,-87.98787071090179
301,156.56455042598165,-1.0437074584850348e-11,-273.78519035861046,10852.166845486974,-9.04855881160683e-15,0.05322511499544347,-87.39155719816351
302,158.05197667244238,-1.045059501039959e-11,-274.87602888301376,10722.797169190266,-8.956491061073477e-15,0.05305080208037638,-86.52851447839124
303,160.083116069792,-1.0468532695975362e-11,-276.34396481480866,10548.13737571951,-8.837725663660202e-15,0.05217621680831097,-85.42627804993624
304,162.59774641589576,-1.0490584118150996e-11,-278.12873498428405,10334.889669592618,-8.702546221483678e-15,0.050484178389453516,-84.15348376500252
305,165.48185309763056,-1.1076092980430361e-11,-280.13351172794256,10094.115542220094,-3.964048031106083e-15,0.04819026366124002,-82.7862139544541
306,168.61626131997812,-1.0541926291225651e-11,-282.26272656447094,9836.781440773806,-8.411055446000481e-15,0.04566700865296636,-81.38529334974376
307,171.91094926418023,-1.0569395993699589e-11,-284.44605368382355,9570.893967038368,-8.265689964793768e-15,0.04320900599056565,-79.98896089507022
308,175.31019539704738,-1.0597248695186582e-11,-286.64022035032315,9301.270680123067,-8.12339561022708e-15,0.04095559155771611,-78.61739917265862
309,178.78269559210995,-1.0625511052854524e-11,-288.82061153898957,9030.538536849537,-7.986625581290155e-15,0.03893460749291433,-77.28003935014141
310,182.31083815210602,-1.0653298253395477e-11,-290.9730325778555,8760.117615254521,-7.851464113562735e-15,0.03712382269153269,-75.9809093853341
311,185.88373613598893,-1.0681270232929758e-11,-293.08856153303964,8490.83546152525,-7.722192186419621e-15,0.03548869767833418,-74.72155305060102
312,189.49368987555184,-1.0708759894991054e-11,-295.1609713971144,8223.232814534183,-7.595418940757337e-15,0.03399792323173123,-73.5023559480474
313,193.13468165952332,-1.0736351252533708e-11,-297.18560329586035,7957.694399925432,-7.474491659008247e-15,0.03262711307915156,-72.32307736108797
314,196.80180909723072,-1.076337935375821e-11,-299.1588901043389,7694.501156969475,-7.355916116546758e-15,0.03135803858834685,-71.18306334436203
315,200.49106045854492,-1.0790471928379454e-11,-301.07811889488295,7433.853915130292,-7.243014913613867e-15,0.030176931889588476,-70.08135764124286
316,204.199180528025,-1.0817123876328666e-11,-302.94126759399614,7175.888767852451,-7.133087449005974e-15,0.02907306810140542,-69.01678551450888
317,207.92355035217045,-1.084331685476697e-11,-304.74686744254325,6920.690149102555,-7.025985552501634e-15,0.02803782239438557,-67.98802688018384
318,211.66207118297035,-1.0869566116723264e-11,-306.4938838754062,6668.302466675385,-6.924173514742792e-15,0.027064085663209614,-66.99367820567485
319,215.4130594740217,-1.1251706901232387e-11,-308.18161727932943,6418.739975982414,-3.1589172474303386e-15,0.026145894762452215,-66.0323012088824
320,219.1751579163416,-1.0920660429477807e-11,-309.80962361533557,6171.994745953237,-6.7279877422304375e-15,0.02527818217490352,-65.1024587183289
321,222.94726382242672,-1.0945861835406614e-11,-311.3776529231399,5928.042824895378,-6.635067371790852e-15,0.024456593834150553,-64.20273953453913
322,226.72847290867034,-1.0970778353520887e-11,-312.8856024324176,5686.848908861759,-6.545114739064361e-15,0.023677350992362678,-63.33177478711994
323,230.51803569816536,-1.099541443535536e-11,-314.33348107274026,5448.369832894037,-6.457994164296529e-15,0.022937143672342675,-62.488248050374814
324,234.31532407474208,-1.1020168193410735e-11,-315.7213827471064,5212.557151055501,-6.375365211095026e-15,0.022233047600640266,-61.67090097919629
325,238.11980561781004,-1.1043865632527501e-11,-317.04946616954464,4979.359036014821,-6.2917364571746456e-15,0.021562459324925065,-60.87853585239695
326,241.93102350758488,-1.106769164794806e-11,-318.31793948686476,4748.721694535696,-6.212358561060102e-15,0.02092304588673799,-60.1100160927584
327,245.74858151146682,-1.1091258776951071e-11,-319.5270487717752,4520.590372444561,-6.135331164420502e-15,0.020312703980240876,-59.364265275769796
328,249.57213210718223,-1.1114993303429489e-11,-320.67706914931625,4294.910099934708,-6.062366186344976e-15,0.01972952785881832,-58.640265311522306
329,253.40136733982837,-1.1138066617282281e-11,-321.7682980190574,4071.626223638235,-5.989737213523095e-15,0.01917178321332802,-57.9370540581052
330,257.23601190677897,-1.1160463390487413e-11,-322.80104988315094,3850.6847729343663,-5.9173299536302916e-15,0.018637885410838884,-57.25372259073866
331,261.07581766682296,-1.1183051216692998e-11,-323.77565229588333,3632.032720095192,-5.848710219971242e-15,0.018126381749759002,-56.5894123559446
332,264.9205591401067,-1.1205856567786461e-11,-324.6924426468943,3415.618167408608,-5.7838145588362436e-15,0.01763593691102483,-55.943312329553294
333,268.77003022285356,-1.1228450199644167e-11,-325.5517656942971,3201.390454911634,-5.720733159507532e-15,0.017165320038346144,-55.31465616532119
334,272.6240414968451,-1.1249448494530896e-11,-326.35397157640506,2989.300229032638,-5.653818964900691e-15,0.016713393934487675,-54.70271945618746
335,276.48241809612574,-1.1271612616706018e-11,-327.0994142161295,2779.2994772257684,-5.594125649883427e-15,0.016279105761942914,-54.10681711442341
